DS_Name,Date,age,case
Orodara,2015-10-01,u5,5362
Orodara,2016-10-01,ov5,15430
Orodara,2016-10-01,u5,9242
Orodara,2017-10-01,ov5,9702
Orodara,2017-10-01,u5,5368
Orodara,2018-10-01,ov5,10875
Orodara,2018-10-01,u5,5280
Orodara,2015-11-01,ov5,5028
Orodara,2015-11-01,u5,3784
Orodara,2016-11-01,ov5,7567
Orodara,2016-11-01,u5,4907
Orodara,2017-11-01,ov5,8380
Orodara,2017-11-01,u5,5621
Orodara,2018-11-01,ov5,13433
Orodara,2018-11-01,u5,6669
Orodara,2015-12-01,ov5,5310
Orodara,2015-12-01,u5,3590
Orodara,2016-12-01,ov5,5541
Orodara,2016-12-01,u5,6042
Orodara,2017-12-01,ov5,5222
Orodara,2017-12-01,u5,5015
Orodara,2018-12-01,ov5,8762
Orodara,2018-12-01,u5,7799
Gourcy,2015-01-01,ov5,2051
Gourcy,2015-01-01,u5,0
Gourcy,2016-01-01,ov5,2703
Gourcy,2016-01-01,u5,1932
Gourcy,2017-01-01,ov5,3093
Gourcy,2017-01-01,u5,4059
Gourcy,2018-01-01,ov5,5189
Gourcy,2018-01-01,u5,5078
Gourcy,2015-02-01,ov5,2657
Gourcy,2015-02-01,u5,0
Gourcy,2016-02-01,ov5,2744
Gourcy,2016-02-01,u5,2002
Gourcy,2017-02-01,ov5,3957
Gourcy,2017-02-01,u5,5410
Gourcy,2018-02-01,ov5,3981
Gourcy,2018-02-01,u5,4315
Gourcy,2015-03-01,ov5,3126
Gourcy,2015-03-01,u5,0
Gourcy,2016-03-01,ov5,2577
Gourcy,2016-03-01,u5,1696
Gourcy,2017-03-01,ov5,3132
Gourcy,2017-03-01,u5,3924
Gourcy,2018-03-01,ov5,2330
Gourcy,2018-03-01,u5,2183
Gourcy,2015-04-01,ov5,2814
Gourcy,2015-04-01,u5,0
Gourcy,2016-04-01,ov5,2449
Gourcy,2016-04-01,u5,1777
Gourcy,2017-04-01,ov5,2973
Gourcy,2017-04-01,u5,3599
Gourcy,2018-04-01,ov5,1647
Gourcy,2018-04-01,u5,1691
Gourcy,2015-05-01,ov5,2527
Gourcy,2015-05-01,u5,0
Gourcy,2016-05-01,ov5,1899
Gourcy,2016-05-01,u5,1426
Gourcy,2017-05-01,ov5,2020
Gourcy,2017-05-01,u5,2324
Gourcy,2018-05-01,ov5,1545
Gourcy,2018-05-01,u5,1472
Gourcy,2015-06-01,ov5,1954
Gourcy,2015-06-01,u5,0
Gourcy,2016-06-01,ov5,2191
Gourcy,2016-06-01,u5,2520
Gourcy,2017-06-01,ov5,1953
Gourcy,2017-06-01,u5,2007
Gourcy,2018-06-01,ov5,1556
Gourcy,2018-06-01,u5,1382
Gourcy,2015-07-01,ov5,1991
Gourcy,2015-07-01,u5,0
Gourcy,2016-07-01,ov5,2976
Gourcy,2016-07-01,u5,4036
Gourcy,2017-07-01,ov5,6487
Gourcy,2017-07-01,u5,9553
Gourcy,2018-07-01,ov5,2872
Gourcy,2018-07-01,u5,2867
Gourcy,2015-08-01,ov5,7141
Gourcy,2015-08-01,u5,0
Gourcy,2016-08-01,ov5,8995
Gourcy,2016-08-01,u5,6949
Gourcy,2017-08-01,ov5,9980
Gourcy,2017-08-01,u5,7509
Gourcy,2018-08-01,ov5,13467
Gourcy,2018-08-01,u5,7891
Gourcy,2015-09-01,ov5,7178
Gourcy,2015-09-01,u5,0
Gourcy,2016-09-01,ov5,8660
Gourcy,2016-09-01,u5,8745
Gourcy,2017-09-01,ov5,9087
Gourcy,2017-09-01,u5,8596
Gourcy,2018-09-01,ov5,13068
Gourcy,2018-09-01,u5,10762
Gourcy,2015-10-01,ov5,8624
Gourcy,2015-10-01,u5,0
Gourcy,2016-10-01,ov5,14188
Gourcy,2016-10-01,u5,18203
Gourcy,2017-10-01,ov5,8933
Gourcy,2017-10-01,u5,8387
Gourcy,2018-10-01,ov5,13059
Gourcy,2018-10-01,u5,11450
Gourcy,2015-11-01,ov5,5925
Gourcy,2015-11-01,u5,0
Gourcy,2016-11-01,ov5,5697
Gourcy,2016-11-01,u5,6022
Gourcy,2017-11-01,ov5,6500
Gourcy,2017-11-01,u5,5289
Gourcy,2018-11-01,ov5,10292
Gourcy,2018-11-01,u5,8937
Gourcy,2015-12-01,ov5,3343
Gourcy,2015-12-01,u5,0
Gourcy,2016-12-01,ov5,3669
Gourcy,2016-12-01,u5,5812
Gourcy,2017-12-01,ov5,3482
Gourcy,2017-12-01,u5,4441
Gourcy,2018-12-01,ov5,6086
Gourcy,2018-12-01,u5,8107
Ouahigouya,2015-01-01,ov5,4399
Ouahigouya,2015-01-01,u5,0
Ouahigouya,2016-01-01,ov5,5184
Ouahigouya,2016-01-01,u5,3203
Ouahigouya,2017-01-01,ov5,6908
Ouahigouya,2017-01-01,u5,7470
Ouahigouya,2018-01-01,ov5,14585
Ouahigouya,2018-01-01,u5,12197
Ouahigouya,2015-02-01,ov5,5931
Ouahigouya,2015-02-01,u5,0
Ouahigouya,2016-02-01,ov5,6039
Ouahigouya,2016-02-01,u5,3258
Ouahigouya,2017-02-01,ov5,7265
Ouahigouya,2017-02-01,u5,6876
Ouahigouya,2018-02-01,ov5,7460
Ouahigouya,2018-02-01,u5,6983
Ouahigouya,2015-03-01,ov5,5139
Ouahigouya,2015-03-01,u5,0
Ouahigouya,2016-03-01,ov5,5940
Ouahigouya,2016-03-01,u5,3582
Ouahigouya,2017-03-01,ov5,5943
Ouahigouya,2017-03-01,u5,5290
Ouahigouya,2018-03-01,ov5,4602
Ouahigouya,2018-03-01,u5,3936
Ouahigouya,2015-04-01,ov5,5605
Ouahigouya,2015-04-01,u5,0
Ouahigouya,2016-04-01,ov5,4878
Ouahigouya,2016-04-01,u5,3536
Ouahigouya,2017-04-01,ov5,7312
Ouahigouya,2017-04-01,u5,5468
Ouahigouya,2018-04-01,ov5,3856
Ouahigouya,2018-04-01,u5,3764
Ouahigouya,2015-05-01,ov5,4957
Ouahigouya,2015-05-01,u5,0
Ouahigouya,2016-05-01,ov5,4379
Ouahigouya,2016-05-01,u5,3707
Ouahigouya,2017-05-01,ov5,4754
Ouahigouya,2017-05-01,u5,4527
Ouahigouya,2018-05-01,ov5,3739
Ouahigouya,2018-05-01,u5,3886
Ouahigouya,2015-06-01,ov5,3561
Ouahigouya,2015-06-01,u5,0
Ouahigouya,2016-06-01,ov5,4903
Ouahigouya,2016-06-01,u5,5756
Ouahigouya,2017-06-01,ov5,4293
Ouahigouya,2017-06-01,u5,3573
Ouahigouya,2018-06-01,ov5,4158
Ouahigouya,2018-06-01,u5,4120
Ouahigouya,2015-07-01,ov5,3831
Ouahigouya,2015-07-01,u5,0
Ouahigouya,2016-07-01,ov5,6137
Ouahigouya,2016-07-01,u5,7073
Ouahigouya,2017-07-01,ov5,12481
Ouahigouya,2017-07-01,u5,11495
Ouahigouya,2018-07-01,ov5,7058
Ouahigouya,2018-07-01,u5,5298
Ouahigouya,2015-08-01,ov5,14258
Ouahigouya,2015-08-01,u5,0
Ouahigouya,2016-08-01,ov5,17235
Ouahigouya,2016-08-01,u5,8722
Ouahigouya,2017-08-01,ov5,18052
Ouahigouya,2017-08-01,u5,9267
Ouahigouya,2018-08-01,ov5,21614
Ouahigouya,2018-08-01,u5,9071
Ouahigouya,2015-09-01,ov5,16912
Ouahigouya,2015-09-01,u5,0
Ouahigouya,2016-09-01,ov5,17862
Ouahigouya,2016-09-01,u5,9453
Ouahigouya,2017-09-01,ov5,20773
Ouahigouya,2017-09-01,u5,11676
Ouahigouya,2018-09-01,ov5,26083
Ouahigouya,2018-09-01,u5,12897
Ouahigouya,2015-10-01,ov5,21530
Ouahigouya,2015-10-01,u5,0
Ouahigouya,2016-10-01,ov5,19616
Ouahigouya,2016-10-01,u5,12831
Ouahigouya,2017-10-01,ov5,22880
Ouahigouya,2017-10-01,u5,11087
Ouahigouya,2018-10-01,ov5,28831
Ouahigouya,2018-10-01,u5,15842
Ouahigouya,2015-11-01,ov5,16576
Ouahigouya,2015-11-01,u5,0
Ouahigouya,2016-11-01,ov5,11720
Ouahigouya,2016-11-01,u5,6559
Ouahigouya,2017-11-01,ov5,12570
Ouahigouya,2017-11-01,u5,6987
Ouahigouya,2018-11-01,ov5,19814
Ouahigouya,2018-11-01,u5,11456
Ouahigouya,2015-12-01,ov5,7543
Ouahigouya,2015-12-01,u5,0
Ouahigouya,2016-12-01,ov5,8297
Ouahigouya,2016-12-01,u5,8777
Ouahigouya,2017-12-01,ov5,6937
Ouahigouya,2017-12-01,u5,6944
Ouahigouya,2018-12-01,ov5,10253
Ouahigouya,2018-12-01,u5,10932
Seguenega,2015-01-01,ov5,2535
Seguenega,2015-01-01,u5,0
Seguenega,2016-01-01,ov5,2701
Seguenega,2016-01-01,u5,2961
Seguenega,2017-01-01,ov5,4133
Seguenega,2017-01-01,u5,5555
Seguenega,2018-01-01,ov5,5592
Seguenega,2018-01-01,u5,6390
Seguenega,2015-02-01,ov5,3634
Seguenega,2015-02-01,u5,0
Seguenega,2016-02-01,ov5,2824
Seguenega,2016-02-01,u5,3069
Seguenega,2017-02-01,ov5,3909
Seguenega,2017-02-01,u5,5746
Seguenega,2018-02-01,ov5,4552
Seguenega,2018-02-01,u5,5438
Seguenega,2015-03-01,ov5,3340
Seguenega,2015-03-01,u5,0
Seguenega,2016-03-01,ov5,3319
Seguenega,2016-03-01,u5,2277
Seguenega,2017-03-01,ov5,2910
Seguenega,2017-03-01,u5,4262
Seguenega,2018-03-01,ov5,2305
Seguenega,2018-03-01,u5,2907
Seguenega,2015-04-01,ov5,3720
Seguenega,2015-04-01,u5,0
Seguenega,2016-04-01,ov5,3918
Seguenega,2016-04-01,u5,2836
Seguenega,2017-04-01,ov5,3036
Seguenega,2017-04-01,u5,4437
Seguenega,2018-04-01,ov5,1818
Seguenega,2018-04-01,u5,2227
Seguenega,2015-05-01,ov5,3162
Seguenega,2015-05-01,u5,0
Seguenega,2016-05-01,ov5,2588
Seguenega,2016-05-01,u5,3227
Seguenega,2017-05-01,ov5,2263
Seguenega,2017-05-01,u5,2918
Seguenega,2018-05-01,ov5,1713
Seguenega,2018-05-01,u5,1800
Seguenega,2015-06-01,ov5,2215
Seguenega,2015-06-01,u5,0
Seguenega,2016-06-01,ov5,2152
Seguenega,2016-06-01,u5,2825
Seguenega,2017-06-01,ov5,1943
Seguenega,2017-06-01,u5,2110
Seguenega,2018-06-01,ov5,1722
Seguenega,2018-06-01,u5,1754
Seguenega,2015-07-01,ov5,2059
Seguenega,2015-07-01,u5,0
Seguenega,2016-07-01,ov5,2954
Seguenega,2016-07-01,u5,3929
Seguenega,2017-07-01,ov5,5969
Seguenega,2017-07-01,u5,9055
Seguenega,2018-07-01,ov5,2783
Seguenega,2018-07-01,u5,3040
Seguenega,2015-08-01,ov5,6842
Seguenega,2015-08-01,u5,0
Seguenega,2016-08-01,ov5,8895
Seguenega,2016-08-01,u5,9088
Seguenega,2017-08-01,ov5,9016
Seguenega,2017-08-01,u5,7352
Seguenega,2018-08-01,ov5,12910
Seguenega,2018-08-01,u5,8069
Seguenega,2015-09-01,ov5,7412
Seguenega,2015-09-01,u5,0
Seguenega,2016-09-01,ov5,8812
Seguenega,2016-09-01,u5,11423
Seguenega,2017-09-01,ov5,8378
Seguenega,2017-09-01,u5,8110
Seguenega,2018-09-01,ov5,11270
Seguenega,2018-09-01,u5,9917
Seguenega,2015-10-01,ov5,7605
Seguenega,2015-10-01,u5,0
Seguenega,2016-10-01,ov5,10400
Seguenega,2016-10-01,u5,15638
Seguenega,2017-10-01,ov5,7171
Seguenega,2017-10-01,u5,7385
Seguenega,2018-10-01,ov5,11052
Seguenega,2018-10-01,u5,11593
Seguenega,2015-11-01,ov5,5149
Seguenega,2015-11-01,u5,0
Seguenega,2016-11-01,ov5,4459
Seguenega,2016-11-01,u5,4257
Seguenega,2017-11-01,ov5,3954
Seguenega,2017-11-01,u5,3659
Seguenega,2018-11-01,ov5,7342
Seguenega,2018-11-01,u5,7157
Seguenega,2015-12-01,ov5,3156
Seguenega,2015-12-01,u5,0
Seguenega,2016-12-01,ov5,3802
Seguenega,2016-12-01,u5,6543
Seguenega,2017-12-01,ov5,2729
Seguenega,2017-12-01,u5,4390
Seguenega,2018-12-01,ov5,4424
Seguenega,2018-12-01,u5,7030
Thiou,2015-01-01,ov5,1755
Thiou,2015-01-01,u5,0
Thiou,2016-01-01,ov5,2447
Thiou,2016-01-01,u5,1368
Thiou,2017-01-01,ov5,2832
Thiou,2017-01-01,u5,2468
Thiou,2018-01-01,ov5,2660
Thiou,2018-01-01,u5,2421
Thiou,2015-02-01,ov5,2367
Thiou,2015-02-01,u5,0
Thiou,2016-02-01,ov5,2379
Thiou,2016-02-01,u5,1110
Thiou,2017-02-01,ov5,2458
Thiou,2017-02-01,u5,2768
Thiou,2018-02-01,ov5,1920
Thiou,2018-02-01,u5,1509
Thiou,2015-03-01,ov5,2212
Thiou,2015-03-01,u5,0
Thiou,2016-03-01,ov5,2317
Thiou,2016-03-01,u5,4947
Thiou,2017-03-01,ov5,1812
Thiou,2017-03-01,u5,1700
Thiou,2018-03-01,ov5,1144
Thiou,2018-03-01,u5,744
Thiou,2015-04-01,ov5,2491
Thiou,2015-04-01,u5,0
Thiou,2016-04-01,ov5,2303
Thiou,2016-04-01,u5,1517
Thiou,2017-04-01,ov5,1990
Thiou,2017-04-01,u5,1741
Thiou,2018-04-01,ov5,974
Thiou,2018-04-01,u5,633
Thiou,2015-05-01,ov5,2251
Thiou,2015-05-01,u5,0
Thiou,2016-05-01,ov5,1809
Thiou,2016-05-01,u5,1410
Thiou,2017-05-01,ov5,1338
Thiou,2017-05-01,u5,1092
Thiou,2018-05-01,ov5,793
Thiou,2018-05-01,u5,660
Thiou,2015-06-01,ov5,1570
Thiou,2015-06-01,u5,0
Thiou,2016-06-01,ov5,1846
Thiou,2016-06-01,u5,2337
Thiou,2017-06-01,ov5,1171
Thiou,2017-06-01,u5,794
Thiou,2018-06-01,ov5,813
Thiou,2018-06-01,u5,476
Thiou,2015-07-01,ov5,1539
Thiou,2015-07-01,u5,0
Thiou,2016-07-01,ov5,2116
Thiou,2016-07-01,u5,2636
Thiou,2017-07-01,ov5,3678
Thiou,2017-07-01,u5,4489
Thiou,2018-07-01,ov5,1600
Thiou,2018-07-01,u5,1447
Thiou,2015-08-01,ov5,6620
Thiou,2015-08-01,u5,0
Thiou,2016-08-01,ov5,8157
Thiou,2016-08-01,u5,4264
Thiou,2017-08-01,ov5,6771
Thiou,2017-08-01,u5,4063
Thiou,2018-08-01,ov5,8658
Thiou,2018-08-01,u5,3773
Thiou,2015-09-01,ov5,7569
Thiou,2015-09-01,u5,0
Thiou,2016-09-01,ov5,7215
Thiou,2016-09-01,u5,4480
Thiou,2017-09-01,ov5,7646
Thiou,2017-09-01,u5,5112
Thiou,2018-09-01,ov5,11427
Thiou,2018-09-01,u5,6439
Thiou,2015-10-01,ov5,9011
Thiou,2015-10-01,u5,0
Thiou,2016-10-01,ov5,11315
Thiou,2016-10-01,u5,9371
Thiou,2017-10-01,ov5,6655
Thiou,2017-10-01,u5,5046
Thiou,2018-10-01,ov5,11073
Thiou,2018-10-01,u5,7834
Thiou,2015-11-01,ov5,4775
Thiou,2015-11-01,u5,0
Thiou,2016-11-01,ov5,3780
Thiou,2016-11-01,u5,2813
Thiou,2017-11-01,ov5,3273
Thiou,2017-11-01,u5,2628
Thiou,2018-11-01,ov5,6720
Thiou,2018-11-01,u5,5047
Thiou,2015-12-01,ov5,3014
Thiou,2015-12-01,u5,0
Thiou,2016-12-01,ov5,3682
Thiou,2016-12-01,u5,4276
Thiou,2017-12-01,ov5,2219
Thiou,2017-12-01,u5,2696
Thiou,2018-12-01,ov5,3299
Thiou,2018-12-01,u5,3729
Titao,2015-01-01,ov5,2425
Titao,2015-01-01,u5,0
Titao,2016-01-01,ov5,2502
Titao,2016-01-01,u5,1925
Titao,2017-01-01,ov5,3457
Titao,2017-01-01,u5,5727
Titao,2018-01-01,ov5,3801
Titao,2018-01-01,u5,5293
Titao,2015-02-01,ov5,3100
Titao,2015-02-01,u5,0
Titao,2016-02-01,ov5,2630
Titao,2016-02-01,u5,1859
Titao,2017-02-01,ov5,3248
Titao,2017-02-01,u5,5081
Titao,2018-02-01,ov5,2955
Titao,2018-02-01,u5,3705
Titao,2015-03-01,ov5,2888
Titao,2015-03-01,u5,0
Titao,2016-03-01,ov5,2323
Titao,2016-03-01,u5,1600
Titao,2017-03-01,ov5,2579
Titao,2017-03-01,u5,3272
Titao,2018-03-01,ov5,1264
Titao,2018-03-01,u5,1828
Titao,2015-04-01,ov5,2778
Titao,2015-04-01,u5,0
Titao,2016-04-01,ov5,2677
Titao,2016-04-01,u5,1859
Titao,2017-04-01,ov5,2417
Titao,2017-04-01,u5,3199
Titao,2018-04-01,ov5,887
Titao,2018-04-01,u5,1237
Titao,2015-05-01,ov5,2649
Titao,2015-05-01,u5,0
Titao,2016-05-01,ov5,1591
Titao,2016-05-01,u5,1398
Titao,2017-05-01,ov5,1565
Titao,2017-05-01,u5,1844
Titao,2018-05-01,ov5,946
Titao,2018-05-01,u5,1011
Titao,2015-06-01,ov5,1849
Titao,2015-06-01,u5,0
Titao,2016-06-01,ov5,1645
Titao,2016-06-01,u5,2311
Titao,2017-06-01,ov5,1119
Titao,2017-06-01,u5,1178
Titao,2018-06-01,ov5,1063
Titao,2018-06-01,u5,1063
Titao,2015-07-01,ov5,1791
Titao,2015-07-01,u5,0
Titao,2016-07-01,ov5,2330
Titao,2016-07-01,u5,3361
Titao,2017-07-01,ov5,3200
Titao,2017-07-01,u5,4757
Titao,2018-07-01,ov5,1743
Titao,2018-07-01,u5,1662
Titao,2015-08-01,ov5,5910
Titao,2015-08-01,u5,0
Titao,2016-08-01,ov5,6450
Titao,2016-08-01,u5,6570
Titao,2017-08-01,ov5,5867
Titao,2017-08-01,u5,6116
Titao,2018-08-01,ov5,6959
Titao,2018-08-01,u5,5285
Titao,2015-09-01,ov5,4653
Titao,2015-09-01,u5,196
Titao,2016-09-01,ov5,5379
Titao,2016-09-01,u5,5915
Titao,2017-09-01,ov5,5124
Titao,2017-09-01,u5,7751
Titao,2018-09-01,ov5,7438
Titao,2018-09-01,u5,8193
Titao,2015-10-01,ov5,5783
Titao,2015-10-01,u5,0
Titao,2016-10-01,ov5,4953
Titao,2016-10-01,u5,7611
Titao,2017-10-01,ov5,5151
Titao,2017-10-01,u5,7366
Titao,2018-10-01,ov5,7221
Titao,2018-10-01,u5,8877
Titao,2015-11-01,ov5,4083
Titao,2015-11-01,u5,0
Titao,2016-11-01,ov5,2464
Titao,2016-11-01,u5,3449
Titao,2017-11-01,ov5,3202
Titao,2017-11-01,u5,3930
Titao,2018-11-01,ov5,4952
Titao,2018-11-01,u5,6769
Titao,2015-12-01,ov5,2847
Titao,2015-12-01,u5,0
Titao,2016-12-01,ov5,3926
Titao,2016-12-01,u5,8364
Titao,2017-12-01,ov5,2650
Titao,2017-12-01,u5,5196
Titao,2018-12-01,ov5,3348
Titao,2018-12-01,u5,6924
Yako,2015-01-01,ov5,4127
Yako,2015-01-01,u5,0
Yako,2016-01-01,ov5,4270
Yako,2016-01-01,u5,2699
Yako,2017-01-01,ov5,6048
Yako,2017-01-01,u5,5084
Yako,2018-01-01,ov5,6338
Yako,2018-01-01,u5,5029
Yako,2015-02-01,ov5,5588
Yako,2015-02-01,u5,0
Yako,2016-02-01,ov5,4932
Yako,2016-02-01,u5,3301
Yako,2017-02-01,ov5,6123
Yako,2017-02-01,u5,6164
Yako,2018-02-01,ov5,5977
Yako,2018-02-01,u5,5551
Yako,2015-03-01,ov5,4846
Yako,2015-03-01,u5,0
Yako,2016-03-01,ov5,4317
Yako,2016-03-01,u5,2578
Yako,2017-03-01,ov5,4941
Yako,2017-03-01,u5,4691
Yako,2018-03-01,ov5,3497
Yako,2018-03-01,u5,3006
Yako,2015-04-01,ov5,5033
Yako,2015-04-01,u5,0
Yako,2016-04-01,ov5,4246
Yako,2016-04-01,u5,2438
Yako,2017-04-01,ov5,4739
Yako,2017-04-01,u5,4203
Yako,2018-04-01,ov5,3040
Yako,2018-04-01,u5,2425
Yako,2015-05-01,ov5,3903
Yako,2015-05-01,u5,0
Yako,2016-05-01,ov5,3077
Yako,2016-05-01,u5,1822
Yako,2017-05-01,ov5,3285
Yako,2017-05-01,u5,2681
Yako,2018-05-01,ov5,2539
Yako,2018-05-01,u5,1789
Yako,2015-06-01,ov5,2694
Yako,2015-06-01,u5,0
Yako,2016-06-01,ov5,3260
Yako,2016-06-01,u5,3064
Yako,2017-06-01,ov5,3319
Yako,2017-06-01,u5,2347
Yako,2018-06-01,ov5,2471
Yako,2018-06-01,u5,1528
Yako,2015-07-01,ov5,3530
Yako,2015-07-01,u5,0
Yako,2016-07-01,ov5,7542
Yako,2016-07-01,u5,8055
Yako,2017-07-01,ov5,15330
Yako,2017-07-01,u5,15085
Yako,2018-07-01,ov5,5652
Yako,2018-07-01,u5,5166
Yako,2015-08-01,ov5,13876
Yako,2015-08-01,u5,0
Yako,2016-08-01,ov5,14323
Yako,2016-08-01,u5,9695
Yako,2017-08-01,ov5,17337
Yako,2017-08-01,u5,10888
Yako,2018-08-01,ov5,21144
Yako,2018-08-01,u5,12917
Yako,2015-09-01,ov5,12509
Yako,2015-09-01,u5,7
Yako,2016-09-01,ov5,13861
Yako,2016-09-01,u5,10366
Yako,2017-09-01,ov5,14757
Yako,2017-09-01,u5,11224
Yako,2018-09-01,ov5,19022
Yako,2018-09-01,u5,15225
Yako,2015-10-01,ov5,18811
Yako,2015-10-01,u5,0
Yako,2016-10-01,ov5,21117
Yako,2016-10-01,u5,18641
Yako,2017-10-01,ov5,14593
Yako,2017-10-01,u5,10744
Yako,2018-10-01,ov5,20992
Yako,2018-10-01,u5,16050
Yako,2015-11-01,ov5,12614
Yako,2015-11-01,u5,0
Yako,2016-11-01,ov5,2249
Yako,2016-11-01,u5,1514
Yako,2017-11-01,ov5,10301
Yako,2017-11-01,u5,6989
Yako,2018-11-01,ov5,13799
Yako,2018-11-01,u5,10074
Yako,2015-12-01,ov5,6520
Yako,2015-12-01,u5,0
Yako,2016-12-01,ov5,7124
Yako,2016-12-01,u5,7305
Yako,2017-12-01,ov5,6258
Yako,2017-12-01,u5,6180
Yako,2018-12-01,ov5,8530
Yako,2018-12-01,u5,9603
Bousse,2015-01-01,ov5,1715
Bousse,2015-01-01,u5,0
Bousse,2016-01-01,ov5,3143
Bousse,2016-01-01,u5,2194
Bousse,2017-01-01,ov5,3163
Bousse,2017-01-01,u5,3757
Bousse,2018-01-01,ov5,2816
Bousse,2018-01-01,u5,2861
Bousse,2015-02-01,ov5,1750
Bousse,2015-02-01,u5,0
Bousse,2016-02-01,ov5,2345
Bousse,2016-02-01,u5,1792
Bousse,2017-02-01,ov5,2551
Bousse,2017-02-01,u5,2993
Bousse,2018-02-01,ov5,2731
Bousse,2018-02-01,u5,3612
Bousse,2015-03-01,ov5,1617
Bousse,2015-03-01,u5,0
Bousse,2016-03-01,ov5,1660
Bousse,2016-03-01,u5,1104
Bousse,2017-03-01,ov5,1650
Bousse,2017-03-01,u5,1872
Bousse,2018-03-01,ov5,1241
Bousse,2018-03-01,u5,1398
Bousse,2015-04-01,ov5,1838
Bousse,2015-04-01,u5,0
Bousse,2016-04-01,ov5,1635
Bousse,2016-04-01,u5,956
Bousse,2017-04-01,ov5,1713
Bousse,2017-04-01,u5,1912
Bousse,2018-04-01,ov5,1252
Bousse,2018-04-01,u5,1179
Bousse,2015-05-01,ov5,1379
Bousse,2015-05-01,u5,0
Bousse,2016-05-01,ov5,1242
Bousse,2016-05-01,u5,697
Bousse,2017-05-01,ov5,1366
Bousse,2017-05-01,u5,1430
Bousse,2018-05-01,ov5,1196
Bousse,2018-05-01,u5,1146
Bousse,2015-06-01,ov5,948
Bousse,2015-06-01,u5,0
Bousse,2016-06-01,ov5,1222
Bousse,2016-06-01,u5,1087
Bousse,2017-06-01,ov5,1621
Bousse,2017-06-01,u5,1467
Bousse,2018-06-01,ov5,1070
Bousse,2018-06-01,u5,1015
Bousse,2015-07-01,ov5,1441
Bousse,2015-07-01,u5,0
Bousse,2016-07-01,ov5,4703
Bousse,2016-07-01,u5,6095
Bousse,2017-07-01,ov5,8724
Bousse,2017-07-01,u5,9521
Bousse,2018-07-01,ov5,3392
Bousse,2018-07-01,u5,3002
Bousse,2015-08-01,ov5,7260
Bousse,2015-08-01,u5,0
Bousse,2016-08-01,ov5,8597
Bousse,2016-08-01,u5,6660
Bousse,2017-08-01,ov5,7895
Bousse,2017-08-01,u5,5274
Bousse,2018-08-01,ov5,10556
Bousse,2018-08-01,u5,6643
Bousse,2015-09-01,ov5,8027
Bousse,2015-09-01,u5,0
Bousse,2016-09-01,ov5,7266
Bousse,2016-09-01,u5,7866
Bousse,2017-09-01,ov5,6435
Bousse,2017-09-01,u5,6041
Bousse,2018-09-01,ov5,9857
Bousse,2018-09-01,u5,8654
Bousse,2015-10-01,ov5,8300
Bousse,2015-10-01,u5,4
Bousse,2016-10-01,ov5,8338
Bousse,2016-10-01,u5,9979
Bousse,2017-10-01,ov5,7564
Bousse,2017-10-01,u5,6109
Bousse,2018-10-01,ov5,10191
Bousse,2018-10-01,u5,9532
Bousse,2015-11-01,ov5,6366
Bousse,2015-11-01,u5,1
Bousse,2016-11-01,ov5,5785
Bousse,2016-11-01,u5,4905
Bousse,2017-11-01,ov5,4333
Bousse,2017-11-01,u5,3496
Bousse,2018-11-01,ov5,6453
Bousse,2018-11-01,u5,5436
Bousse,2015-12-01,ov5,3271
Bousse,2015-12-01,u5,0
Bousse,2016-12-01,ov5,6907
Bousse,2016-12-01,u5,8390
Bousse,2017-12-01,ov5,2192
Bousse,2017-12-01,u5,3131
Bousse,2018-12-01,ov5,5014
Bousse,2018-12-01,u5,5686
Ziniare,2015-01-01,ov5,4028
Ziniare,2015-01-01,u5,0
Ziniare,2016-01-01,ov5,5384
Ziniare,2016-01-01,u5,5651
Ziniare,2017-01-01,ov5,8408
Ziniare,2017-01-01,u5,9770
Ziniare,2018-01-01,ov5,10516
Ziniare,2018-01-01,u5,10590
Ziniare,2015-02-01,ov5,3703
Ziniare,2015-02-01,u5,0
Ziniare,2016-02-01,ov5,4424
Ziniare,2016-02-01,u5,3927
Ziniare,2017-02-01,ov5,7371
Ziniare,2017-02-01,u5,8604
Ziniare,2018-02-01,ov5,6115
Ziniare,2018-02-01,u5,7901
Ziniare,2015-03-01,ov5,2802
Ziniare,2015-03-01,u5,0
Ziniare,2016-03-01,ov5,3096
Ziniare,2016-03-01,u5,2720
Ziniare,2017-03-01,ov5,3603
Ziniare,2017-03-01,u5,4506
Ziniare,2018-03-01,ov5,3337
Ziniare,2018-03-01,u5,3921
Ziniare,2015-04-01,ov5,3217
Ziniare,2015-04-01,u5,0
Ziniare,2016-04-01,ov5,3267
Ziniare,2016-04-01,u5,1958
Ziniare,2017-04-01,ov5,3555
Ziniare,2017-04-01,u5,4351
Ziniare,2018-04-01,ov5,3493
Ziniare,2018-04-01,u5,3324
Ziniare,2015-05-01,ov5,2447
Ziniare,2015-05-01,u5,0
Ziniare,2016-05-01,ov5,2105
Ziniare,2016-05-01,u5,1267
Ziniare,2017-05-01,ov5,3270
Ziniare,2017-05-01,u5,3672
Ziniare,2018-05-01,ov5,3074
Ziniare,2018-05-01,u5,3047
Ziniare,2015-06-01,ov5,1994
Ziniare,2015-06-01,u5,0
Ziniare,2016-06-01,ov5,2294
Ziniare,2016-06-01,u5,2153
Ziniare,2017-06-01,ov5,3742
Ziniare,2017-06-01,u5,3851
Ziniare,2018-06-01,ov5,2950
Ziniare,2018-06-01,u5,3782
